corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
ctb,ABC19980108.1830.0711.tml,22,0,ctb_ABC19980108.1830.0711.tml_22_0,"But in the past three months, stocks have plunged, interest rates have soared and the downturn all across Asia means that people are not spending here.","But in <ARG0>the past three months</ARG0>, stocks have <ARG1>plunged</ARG1>, interest rates have soared and the downturn all across Asia means that people are not spending here.",1,0,,1
ctb,ABC19980108.1830.0711.tml,22,1,ctb_ABC19980108.1830.0711.tml_22_1,"But in the past three months, stocks have plunged, interest rates have soared and the downturn all across Asia means that people are not spending here.","But in <ARG0>the past three months</ARG0>, stocks have plunged, interest rates have <ARG1>soared</ARG1> and the downturn all across Asia means that people are not spending here.",1,0,,1
ctb,ABC19980108.1830.0711.tml,22,2,ctb_ABC19980108.1830.0711.tml_22_2,"But in the past three months, stocks have plunged, interest rates have soared and the downturn all across Asia means that people are not spending here.","But in the past three months, stocks have plunged, interest rates have soared and the <ARG0>downturn</ARG0> all across Asia means that people are not <ARG1>spending</ARG1> here.",1,0,,1
ctb,ABC19980108.1830.0711.tml,24,0,ctb_ABC19980108.1830.0711.tml_24_0,You can get seventy percent discounts at the shopping malls.,You can <ARG0>get</ARG0> seventy percent <ARG1>discounts</ARG1> at the shopping malls.,0,0,,1
ctb,ABC19980108.1830.0711.tml,28,0,ctb_ABC19980108.1830.0711.tml_28_0,"And at the big brokerage houses, after ten years of boom, they 're talking about layoffs.","And at the big brokerage houses, after <ARG0>ten years</ARG0> of <ARG1>boom</ARG1>, they 're talking about layoffs.",0,0,,1
ctb,ABC19980108.1830.0711.tml,28,1,ctb_ABC19980108.1830.0711.tml_28_1,"And at the big brokerage houses, after ten years of boom, they 're talking about layoffs.","And at the big brokerage houses, after <ARG1>ten years</ARG1> of boom, they 're <ARG0>talking</ARG0> about layoffs.",0,0,,1
ctb,ABC19980108.1830.0711.tml,28,2,ctb_ABC19980108.1830.0711.tml_28_2,"And at the big brokerage houses, after ten years of boom, they 're talking about layoffs.","And at the big brokerage houses, after ten years of boom, they 're <ARG0>talking</ARG0> about <ARG1>layoffs</ARG1>.",0,0,,1
ctb,ABC19980108.1830.0711.tml,29,0,ctb_ABC19980108.1830.0711.tml_29_0,"I think that the mood is fairly gloomy, and I think it's not going to change for a couple of years.","I <ARG1>think</ARG1> that the mood is fairly gloomy, and I <ARG0>think</ARG0> it's not going to change for a couple of years.",0,0,,1
ctb,ABC19980108.1830.0711.tml,31,0,ctb_ABC19980108.1830.0711.tml_31_0,"To either hold on tight or get out, as much of Asia goes into recession.","To either hold on tight or get out, as much of Asia <ARG0>goes</ARG0> into <ARG1>recession</ARG1>.",0,0,,1
ctb,ABC19980108.1830.0711.tml,9;10,0,ctb_ABC19980108.1830.0711.tml_9;10_0,"Not that long ago, before the Chinese takeover, the news about real estate here was that the sky was the limit the highest prices in the world. So when Wong Kwan spent seventy million dollars for this house, he thought it was a great deal.","Not that long ago, before the Chinese takeover, the news about real estate here <ARG0>was</ARG0> that the sky was the limit the highest prices in the world. So when Wong Kwan spent seventy million dollars for this house, he <ARG1>thought</ARG1> it was a great deal.",1,1,,2
ctb,ABC19980108.1830.0711.tml,22,3,ctb_ABC19980108.1830.0711.tml_22_3,"But in the past three months, stocks have plunged, interest rates have soared and the downturn all across Asia means that people are not spending here.","But in the past three months, stocks have plunged, interest rates have soared and the <ARG0>downturn</ARG0> all across Asia means that people are not <ARG1>spending</ARG1> here.",1,1,,1
ctb,ABC19980108.1830.0711.tml,29;30,0,ctb_ABC19980108.1830.0711.tml_29;30_0,"I think that the mood is fairly gloomy, and I think it's not going to change for a couple of years. So for Hong Kong, it's time, as investment bankers like to say, to reposition.","I think that the mood is fairly gloomy, and I think it's not going to <ARG0>change</ARG0> for a couple of years. So for Hong Kong, it's time, as investment bankers like to say, to <ARG1>reposition</ARG1>.",1,1,,2
ctb,ABC19980114.1830.0611.tml,0,0,ctb_ABC19980114.1830.0611.tml_0_0,"In Washington today, the Federal Aviation Administration released air traffic control tapes from the night the TWA Flight eight hundred went down.","In Washington <ARG0>today</ARG0>, the Federal Aviation Administration <ARG1>released</ARG1> air traffic control tapes from the night the TWA Flight eight hundred went down.",0,0,,1
ctb,ABC19980114.1830.0611.tml,0,1,ctb_ABC19980114.1830.0611.tml_0_1,"In Washington today, the Federal Aviation Administration released air traffic control tapes from the night the TWA Flight eight hundred went down.","In Washington today, the Federal Aviation Administration <ARG0>released</ARG0> air traffic control tapes from the night the TWA Flight eight hundred <ARG1>went</ARG1> down.",0,0,,1
ctb,ABC19980114.1830.0611.tml,0;1,0,ctb_ABC19980114.1830.0611.tml_0;1_0,"In Washington today, the Federal Aviation Administration released air traffic control tapes from the night the TWA Flight eight hundred went down. There's nothing new on why the plane exploded, but you can not miss the moment.","In Washington today, the Federal Aviation Administration released air traffic control tapes from the night the TWA Flight eight hundred <ARG1>went</ARG1> down. There's nothing new on why the plane <ARG0>exploded</ARG0>, but you can not miss the moment.",0,0,,2
ctb,ABC19980114.1830.0611.tml,3;5,0,ctb_ABC19980114.1830.0611.tml_3;5_0,"There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. But a minute and a half later, a pilot from a nearby flight calls in.","There was no hint of trouble in the last <ARG0>conversation</ARG0> between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. But <ARG1>a minute and a half</ARG1> later, a pilot from a nearby flight calls in.",0,0,"There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. TWA's eight hundred heavy climb and maintain one five thousand leavin - three thousand. But a minute and a half later, a pilot from a nearby flight calls in.",3
ctb,ABC19980114.1830.0611.tml,3;4,0,ctb_ABC19980114.1830.0611.tml_3;4_0,There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. TWA's eight hundred heavy climb and maintain one five thousand leavin - three thousand.,There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb <ARG1>maintain</ARG1> one five thousand. TWA's eight hundred heavy climb and <ARG0>maintain</ARG0> one five thousand leavin - three thousand.,0,0,,2
ctb,ABC19980114.1830.0611.tml,3;5,1,ctb_ABC19980114.1830.0611.tml_3;5_1,"There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. But a minute and a half later, a pilot from a nearby flight calls in.","There was no hint of trouble in the last <ARG1>conversation</ARG1> between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. But a minute and a half later, a pilot from a nearby flight <ARG0>calls</ARG0> in.",0,0,"There was no hint of trouble in the last conversation between controllers and TWA pilot Steven Snyder TWA eight hundred climb maintain one five thousand. TWA's eight hundred heavy climb and maintain one five thousand leavin - three thousand. But a minute and a half later, a pilot from a nearby flight calls in.",3
ctb,ABC19980114.1830.0611.tml,5,0,ctb_ABC19980114.1830.0611.tml_5_0,"But a minute and a half later, a pilot from a nearby flight calls in.","But <ARG1>a minute and a half</ARG1> later, a pilot from a nearby flight <ARG0>calls</ARG0> in.",0,0,,1
ctb,ABC19980114.1830.0611.tml,6;7,0,ctb_ABC19980114.1830.0611.tml_6;7_0,"Ah, we just saw an explosion up ahead of us here about sixteen thousand feet or something like that. It just went down.","Ah, we just saw an <ARG0>explosion</ARG0> up ahead of us here about sixteen thousand feet or something like that. It just <ARG1>went</ARG1> down.",0,0,,2
ctb,ABC19980114.1830.0611.tml,9,0,ctb_ABC19980114.1830.0611.tml_9_0,"TWA eight hundred, if you hear center, ident.","TWA eight hundred, if you <ARG1>hear</ARG1> center, <ARG0>ident</ARG0>.",0,0,,1
ctb,ABC19980114.1830.0611.tml,8;10,0,ctb_ABC19980114.1830.0611.tml_8;10_0,The controller at Boston center tries to raise TWA eight hundred. There is no response.,The controller at Boston center <ARG1>tries</ARG1> to raise TWA eight hundred. There is no <ARG0>response</ARG0>.,0,0,"The controller at Boston center tries to raise TWA eight hundred. TWA eight hundred, if you hear center, ident. There is no response.",3
ctb,ABC19980114.1830.0611.tml,10;11,0,ctb_ABC19980114.1830.0611.tml_10;11_0,"There is no response. Later, the controller asks the Eastwind pilot for more details.","There is no <ARG1>response</ARG1>. Later, the controller <ARG0>asks</ARG0> the Eastwind pilot for more details.",0,0,,2
ctb,ABC19980114.1830.0611.tml,13,0,ctb_ABC19980114.1830.0611.tml_13_0,"It - It just blew up in the air, and then we saw two fireballs go down to the, to the water, and there was a big small, ah, smoke, from ah, coming up from that.","It - It just <ARG0>blew</ARG0> up in the air, and then we <ARG1>saw</ARG1> two fireballs go down to the, to the water, and there was a big small, ah, smoke, from ah, coming up from that.",0,0,,1
ctb,ABC19980114.1830.0611.tml,13,1,ctb_ABC19980114.1830.0611.tml_13_1,"It - It just blew up in the air, and then we saw two fireballs go down to the, to the water, and there was a big small, ah, smoke, from ah, coming up from that.","It - It just blew up in the air, and then we saw two fireballs <ARG1>go</ARG1> down to the, to the water, and there was a big small, ah, smoke, from ah, <ARG0>coming</ARG0> up from that.",0,0,,1
ctb,ABC19980114.1830.0611.tml,14,0,ctb_ABC19980114.1830.0611.tml_14_0,"At one point, when it became clear controllers could not contact the plane, someone said a prayer.","At one point, when it became clear controllers could not <ARG0>contact</ARG0> the plane, someone <ARG1>said</ARG1> a prayer.",0,0,,1
ctb,ABC19980114.1830.0611.tml,14,1,ctb_ABC19980114.1830.0611.tml_14_1,"At one point, when it became clear controllers could not contact the plane, someone said a prayer.","At one point, when it <ARG1>became</ARG1> clear controllers could not contact the plane, someone <ARG0>said</ARG0> a prayer.",0,0,,1
ctb,ABC19980120.1830.0957.tml,1;2,0,ctb_ABC19980120.1830.0957.tml_1;2_0,"People have predicted his demise so many times, and the US has tried to hasten it on several occasions. Time and again, he endures.","People have <ARG1>predicted</ARG1> his demise so many times, and the US has tried to hasten it on several occasions. Time and again, he <ARG0>endures</ARG0>.",0,0,,2
ctb,ABC19980120.1830.0957.tml,1;2,1,ctb_ABC19980120.1830.0957.tml_1;2_1,"People have predicted his demise so many times, and the US has tried to hasten it on several occasions. Time and again, he endures.","People have predicted his demise so many times, and the US has <ARG1>tried</ARG1> to hasten it on several occasions. Time and again, he <ARG0>endures</ARG0>.",0,0,,2
ctb,ABC19980120.1830.0957.tml,2;3,0,ctb_ABC19980120.1830.0957.tml_2;3_0,"Time and again, he endures. He has outlasted and sometimes outsmarted eight American presidents.","Time and again, he <ARG1>endures</ARG1>. He has <ARG0>outlasted</ARG0> and sometimes outsmarted eight American presidents.",0,0,,2
ctb,ABC19980120.1830.0957.tml,2;3,1,ctb_ABC19980120.1830.0957.tml_2;3_1,"Time and again, he endures. He has outlasted and sometimes outsmarted eight American presidents.","Time and again, he <ARG1>endures</ARG1>. He has outlasted and sometimes <ARG0>outsmarted</ARG0> eight American presidents.",0,0,,2
ctb,ABC19980120.1830.0957.tml,4;6,0,ctb_ABC19980120.1830.0957.tml_4;6_0,Fidel Castro invited John Paul to come for a reason. The entire world will see images of the Pope in Cuba.,Fidel Castro invited John Paul to <ARG1>come</ARG1> for a reason. The entire world will <ARG0>see</ARG0> images of the Pope in Cuba.,0,0,Fidel Castro invited John Paul to come for a reason. This is clearly an opportunity for Cuba to look good internationally. The entire world will see images of the Pope in Cuba.,3
ctb,ABC19980120.1830.0957.tml,6;7,0,ctb_ABC19980120.1830.0957.tml_6;7_0,The entire world will see images of the Pope in Cuba. They 'll see images of the Pope with Fidel Castro.,The entire world will <ARG1>see</ARG1> images of the Pope in Cuba. They 'll <ARG0>see</ARG0> images of the Pope with Fidel Castro.,0,0,,2
ctb,ABC19980120.1830.0957.tml,9,0,ctb_ABC19980120.1830.0957.tml_9_0,"For nearly forty years, the United States has said categorically it would not tolerate totalitarian rule in its own backyard.","For <ARG1>nearly forty years</ARG1>, the United States has <ARG0>said</ARG0> categorically it would not tolerate totalitarian rule in its own backyard.",0,0,,1
ctb,ABC19980120.1830.0957.tml,10,0,ctb_ABC19980120.1830.0957.tml_10_0,It is the US economic and political embargo which has kept Cuba in a box.,It is the US economic and political <ARG0>embargo</ARG0> which has <ARG1>kept</ARG1> Cuba in a box.,0,0,,1
ctb,ABC19980120.1830.0957.tml,11,0,ctb_ABC19980120.1830.0957.tml_11_0,"The main positive for Castro to invite the Pope is international, to be able to say to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some make it out to be.","The main positive for Castro to <ARG1>invite</ARG1> the Pope is international, to be <ARG0>able</ARG0> to say to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some make it out to be.",0,0,,1
ctb,ABC19980120.1830.0957.tml,11,1,ctb_ABC19980120.1830.0957.tml_11_1,"The main positive for Castro to invite the Pope is international, to be able to say to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some make it out to be.","The main positive for Castro to invite the Pope is international, to be able to <ARG1>say</ARG1> to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some <ARG0>make</ARG0> it out to be.",0,0,,1
ctb,ABC19980120.1830.0957.tml,12,0,ctb_ABC19980120.1830.0957.tml_12_0,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world.","One of the scenarios widely <ARG0>advanced</ARG0> before the <ARG1>visit</ARG1> is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world.",0,0,,1
ctb,ABC19980120.1830.0957.tml,11;12,0,ctb_ABC19980120.1830.0957.tml_11;12_0,"The main positive for Castro to invite the Pope is international, to be able to say to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some make it out to be. One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world.","The main positive for Castro to <ARG1>invite</ARG1> the Pope is international, to be able to say to the rest of the world, this government is not as closed, as intolerant, uh as totalitarian as some make it out to be. One of the scenarios widely advanced before the <ARG0>visit</ARG0> is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world.",0,0,,2
ctb,ABC19980120.1830.0957.tml,12,1,ctb_ABC19980120.1830.0957.tml_12_1,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world.","One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still <ARG1>led</ARG1> by Castro, can <ARG0>begin</ARG0> a more productive relationship with the world.",0,0,,1
ctb,ABC19980120.1830.0957.tml,13,0,ctb_ABC19980120.1830.0957.tml_13_0,"That will, in turn, bring pressure on Washington to change.","That will, in turn, <ARG0>bring</ARG0> pressure on Washington to <ARG1>change</ARG1>.",0,0,,1
ctb,ABC19980120.1830.0957.tml,12;14,0,ctb_ABC19980120.1830.0957.tml_12;14_0,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.","One of the scenarios widely advanced before the <ARG1>visit</ARG1> is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. Those observers <ARG0>looking</ARG0> for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.",0,0,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. That will, in turn, bring pressure on Washington to change. Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.",3
ctb,ABC19980120.1830.0957.tml,14,0,ctb_ABC19980120.1830.0957.tml_14_0,"Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.","Those observers <ARG0>looking</ARG0> for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be <ARG1>disappointed</ARG1>.",0,0,,1
ctb,ABC19980120.1830.0957.tml,12;14,1,ctb_ABC19980120.1830.0957.tml_12;14_1,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.","One of the scenarios widely advanced before the <ARG1>visit</ARG1> is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be <ARG0>disappointed</ARG0>.",0,0,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. That will, in turn, bring pressure on Washington to change. Those observers looking for a battle between uncompromising representatives and very different ideologies will, in all likelihood, be disappointed.",3
ctb,ABC19980120.1830.0957.tml,16,0,ctb_ABC19980120.1830.0957.tml_16_0,He says he and the Pope both want to end the exploitation of man by man.,He says he and the Pope both want to <ARG1>end</ARG1> the <ARG0>exploitation</ARG0> of man by man.,0,0,,1
ctb,ABC19980120.1830.0957.tml,18,0,ctb_ABC19980120.1830.0957.tml_18_0,The main negative is the risk that the Pope's visit will persuade a great many more Cubans to break loose of the Cuban government.,The main negative is the risk that the Pope's <ARG1>visit</ARG1> will <ARG0>persuade</ARG0> a great many more Cubans to break loose of the Cuban government.,1,0,,1
ctb,ABC19980120.1830.0957.tml,18;19,0,ctb_ABC19980120.1830.0957.tml_18;19_0,"The main negative is the risk that the Pope's visit will persuade a great many more Cubans to break loose of the Cuban government. If so, then the Pope's visit would really open up a new chapter in the government's relations with its own society.","The main negative is the risk that the Pope's visit will persuade a great many more Cubans to <ARG1>break</ARG1> loose of the Cuban government. If so, then the Pope's visit would really <ARG0>open</ARG0> up a new chapter in the government's relations with its own society.",0,0,,2
ctb,ABC19980120.1830.0957.tml,19,0,ctb_ABC19980120.1830.0957.tml_19_0,"If so, then the Pope's visit would really open up a new chapter in the government's relations with its own society.","If so, then the Pope's <ARG1>visit</ARG1> would really <ARG0>open</ARG0> up a new chapter in the government's relations with its own society.",1,0,,1
ctb,ABC19980120.1830.0957.tml,4;5,0,ctb_ABC19980120.1830.0957.tml_4;5_0,Fidel Castro invited John Paul to come for a reason. This is clearly an opportunity for Cuba to look good internationally.,Fidel Castro <ARG1>invited</ARG1> John Paul to come for a reason. This <ARG0>is</ARG0> clearly an opportunity for Cuba to look good internationally.,1,1,,2
ctb,ABC19980120.1830.0957.tml,12;13,0,ctb_ABC19980120.1830.0957.tml_12;13_0,"One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive relationship with the world. That will, in turn, bring pressure on Washington to change.","One of the scenarios widely advanced before the visit is that through the Pope, Cuba, still led by Castro, can begin a more productive <ARG0>relationship</ARG0> with the world. That will, in turn, bring pressure on Washington to <ARG1>change</ARG1>.",1,1,,2
ctb,ABC19980120.1830.0957.tml,18,1,ctb_ABC19980120.1830.0957.tml_18_1,The main negative is the risk that the Pope's visit will persuade a great many more Cubans to break loose of the Cuban government.,The main negative is the risk that the Pope's <ARG0>visit</ARG0> will persuade a great many more Cubans to <ARG1>break</ARG1> loose of the Cuban government.,1,1,,1
ctb,ABC19980120.1830.0957.tml,19,1,ctb_ABC19980120.1830.0957.tml_19_1,"If so, then the Pope's visit would really open up a new chapter in the government's relations with its own society.","If so, then the Pope's <ARG0>visit</ARG0> would really open up a new <ARG1>chapter</ARG1> in the government's relations with its own society.",1,1,,1
ctb,ABC19980304.1830.1636.tml,0,0,ctb_ABC19980304.1830.1636.tml_0_0,"Finally today, we learned that the space agency has finally taken a giant leap forward.","Finally <ARG1>today</ARG1>, we <ARG0>learned</ARG0> that the space agency has finally taken a giant leap forward.",0,0,,1
ctb,ABC19980304.1830.1636.tml,1,0,ctb_ABC19980304.1830.1636.tml_1_0,Air Force Lieutenant Colonel Eileen Collins will be named commander of the Space Shuttle Columbia for a mission in December.,Air Force Lieutenant Colonel Eileen Collins will be named <ARG0>commander</ARG0> of the Space Shuttle Columbia for a <ARG1>mission</ARG1> in December.,0,0,,1
ctb,ABC19980304.1830.1636.tml,1;2,0,ctb_ABC19980304.1830.1636.tml_1;2_0,"Air Force Lieutenant Colonel Eileen Collins will be named commander of the Space Shuttle Columbia for a mission in December. Colonel Collins has been the co-pilot before, but this time she's the boss.","Air Force Lieutenant Colonel Eileen Collins will be named <ARG0>commander</ARG0> of the Space Shuttle Columbia for a mission in December. Colonel Collins has been the co-pilot before, but this time she's the <ARG1>boss</ARG1>.",0,0,,2
ctb,ABC19980304.1830.1636.tml,1,1,ctb_ABC19980304.1830.1636.tml_1_1,Air Force Lieutenant Colonel Eileen Collins will be named commander of the Space Shuttle Columbia for a mission in December.,Air Force Lieutenant Colonel Eileen Collins will be named commander of the Space Shuttle Columbia for a <ARG0>mission</ARG0> in <ARG1>December</ARG1>.,0,0,,1
ctb,ABC19980304.1830.1636.tml,5,0,ctb_ABC19980304.1830.1636.tml_5_0,"It wasn't until twenty years after the first astronauts were chosen that NASA finally included six women, and they were all scientists, not pilots.","It wasn't until <ARG1>twenty years</ARG1> after the first astronauts were <ARG0>chosen</ARG0> that NASA finally included six women, and they were all scientists, not pilots.",0,0,,1
ctb,ABC19980304.1830.1636.tml,5,1,ctb_ABC19980304.1830.1636.tml_5_1,"It wasn't until twenty years after the first astronauts were chosen that NASA finally included six women, and they were all scientists, not pilots.","It wasn't until <ARG1>twenty years</ARG1> after the first astronauts were chosen that NASA finally <ARG0>included</ARG0> six women, and they were all scientists, not pilots.",0,0,,1
ctb,ABC19980304.1830.1636.tml,5,2,ctb_ABC19980304.1830.1636.tml_5_2,"It wasn't until twenty years after the first astronauts were chosen that NASA finally included six women, and they were all scientists, not pilots.","It wasn't until twenty years after the first astronauts were <ARG1>chosen</ARG1> that NASA finally <ARG0>included</ARG0> six women, and they were all scientists, not pilots.",0,0,,1
ctb,ABC19980304.1830.1636.tml,6,0,ctb_ABC19980304.1830.1636.tml_6_0,No woman has actually been in charge of a mission until now.,No woman has actually been <ARG0>in</ARG0> charge of a mission until <ARG1>now</ARG1>.,0,0,,1
ctb,ABC19980304.1830.1636.tml,7,0,ctb_ABC19980304.1830.1636.tml_7_0,Just the fact that we 're doing the job that we 're doing makes us role models.,Just the fact that we 're <ARG0>doing</ARG0> the job that we 're doing <ARG1>makes</ARG1> us role models.,1,0,,1
ctb,ABC19980304.1830.1636.tml,12,0,ctb_ABC19980304.1830.1636.tml_12_0,"In space, some say female pilots were held up until now by the lack of piloting opportunities for them in the military.","In space, some say female pilots were <ARG0>held</ARG0> up until <ARG1>now</ARG1> by the lack of piloting opportunities for them in the military.",1,0,,1
ctb,ABC19980304.1830.1636.tml,12,1,ctb_ABC19980304.1830.1636.tml_12_1,"In space, some say female pilots were held up until now by the lack of piloting opportunities for them in the military.","In space, some say female pilots were <ARG1>held</ARG1> up until now by the <ARG0>lack</ARG0> of piloting opportunities for them in the military.",1,0,,1
ctb,ABC19980304.1830.1636.tml,13,0,ctb_ABC19980304.1830.1636.tml_13_0,"Once Colonel Collins was picked as a NASA astronaut, she followed a normal progression within NASA.","Once Colonel Collins was <ARG0>picked</ARG0> as a NASA <ARG1>astronaut</ARG1>, she followed a normal progression within NASA.",0,0,,1
ctb,ABC19980304.1830.1636.tml,13,1,ctb_ABC19980304.1830.1636.tml_13_1,"Once Colonel Collins was picked as a NASA astronaut, she followed a normal progression within NASA.","Once Colonel Collins was <ARG1>picked</ARG1> as a NASA astronaut, she <ARG0>followed</ARG0> a normal progression within NASA.",0,0,,1
ctb,ABC19980304.1830.1636.tml,16;17,0,ctb_ABC19980304.1830.1636.tml_16;17_0,"Many NASA watchers say female astronauts have become part of the agency's routine. But they still have catching up to do two hundred and thirty four Americans have flown in space, only twenty six of them women.","Many NASA watchers say female astronauts have <ARG0>become</ARG0> part of the agency's routine. But they still have <ARG1>catching</ARG1> up to do two hundred and thirty four Americans have flown in space, only twenty six of them women.",0,0,,2
ctb,ABC19980304.1830.1636.tml,7,1,ctb_ABC19980304.1830.1636.tml_7_1,Just the fact that we 're doing the job that we 're doing makes us role models.,Just the fact that we 're <ARG0>doing</ARG0> the job that we 're doing makes us <ARG1>role models</ARG1>.,1,1,,1
ctb,ABC19980304.1830.1636.tml,12,2,ctb_ABC19980304.1830.1636.tml_12_2,"In space, some say female pilots were held up until now by the lack of piloting opportunities for them in the military.","In space, some say female pilots were <ARG1>held</ARG1> up until now by the <ARG0>lack</ARG0> of piloting opportunities for them in the military.",1,1,,1
